"Translation between MOD3 Outputs and PV names – generates read1400coils.substitutions",,,,,,,,,,
"IOC Offset",".DESC field","IOC PV Name","Meaning of 1 State","Meaning of 0 State","Modicon Output #","Alias",,,,
,,,,,,,,,,
115,"xx","CoilBlank0116","One","Zero",116,"MOD3:Coil0116:Read"
116,"xx","CoilBlank0117","One","Zero",117,"MOD3:Coil0117:Read"
117,"xx","CoilBlank0118","One","Zero",118,"MOD3:Coil0118:Read"
118,"xx","CoilBlank0119","One","Zero",119,"MOD3:Coil0119:Read"
119,"xx","CoilBlank0120","One","Zero",120,"MOD3:Coil0120:Read"
120,"xx","CoilBlank0121","One","Zero",121,"MOD3:Coil0121:Read"
121,"xx","CoilBlank0122","One","Zero",122,"MOD3:Coil0122:Read"
122,"xx","CoilBlank0123","One","Zero",123,"MOD3:Coil0123:Read"
123,"xx","CoilBlank0124","One","Zero",124,"MOD3:Coil0124:Read"
124,"xx","CoilBlank0125","One","Zero",125,"MOD3:Coil0125:Read"
125,"xx","CoilBlank0126","One","Zero",126,"MOD3:Coil0126:Read"
126,"xx","CoilBlank0127","One","Zero",127,"MOD3:Coil0127:Read"
127,"xx","CoilBlank0128","One","Zero",128,"MOD3:Coil0128:Read"
128,"xx","CoilBlank0129","One","Zero",129,"MOD3:Coil0129:Read"
129,"xx","CoilBlank0130","One","Zero",130,"MOD3:Coil0130:Read"
130,"xx","CoilBlank0131","One","Zero",131,"MOD3:Coil0131:Read"
131,"xx","CoilBlank0132","One","Zero",132,"MOD3:Coil0132:Read"
132,"xx","CoilBlank0133","One","Zero",133,"MOD3:Coil0133:Read"
133,"xx","CoilBlank0134","One","Zero",134,"MOD3:Coil0134:Read"
134,"xx","CoilBlank0135","One","Zero",135,"MOD3:Coil0135:Read"
135,"xx","CoilBlank0136","One","Zero",136,"MOD3:Coil0136:Read"
136,"xx","CoilBlank0137","One","Zero",137,"MOD3:Coil0137:Read"
137,"xx","CoilBlank0138","One","Zero",138,"MOD3:Coil0138:Read"
138,"xx","CoilBlank0139","One","Zero",139,"MOD3:Coil0139:Read"
139,"xx","CoilBlank0140","One","Zero",140,"MOD3:Coil0140:Read"
140,"xx","CoilBlank0141","One","Zero",141,"MOD3:Coil0141:Read"
141,"xx","CoilBlank0142","One","Zero",142,"MOD3:Coil0142:Read"
142,"xx","CoilBlank0143","One","Zero",143,"MOD3:Coil0143:Read"
143,"xx","CoilBlank0144","One","Zero",144,"MOD3:Coil0144:Read"
144,"xx","CoilBlank0145","One","Zero",145,"MOD3:Coil0145:Read"
145,"xx","CoilBlank0146","One","Zero",146,"MOD3:Coil0146:Read"
146,"xx","CoilBlank0147","One","Zero",147,"MOD3:Coil0147:Read"
147,"xx","CoilBlank0148","One","Zero",148,"MOD3:Coil0148:Read"
148,"xx","CoilBlank0149","One","Zero",149,"MOD3:Coil0149:Read"
149,"xx","CoilBlank0150","One","Zero",150,"MOD3:Coil0150:Read"
150,"xx","CoilBlank0151","One","Zero",151,"MOD3:Coil0151:Read"
151,"xx","CoilBlank0152","One","Zero",152,"MOD3:Coil0152:Read"
152,"xx","CoilBlank0153","One","Zero",153,"MOD3:Coil0153:Read"
153,"xx","CoilBlank0154","One","Zero",154,"MOD3:Coil0154:Read"
154,"xx","CoilBlank0155","One","Zero",155,"MOD3:Coil0155:Read"
155,"xx","CoilBlank0156","One","Zero",156,"MOD3:Coil0156:Read"
156,"xx","CoilBlank0157","One","Zero",157,"MOD3:Coil0157:Read"
157,"xx","CoilBlank0158","One","Zero",158,"MOD3:Coil0158:Read"
158,"xx","CoilBlank0159","One","Zero",159,"MOD3:Coil0159:Read"
159,"xx","CoilBlank0160","One","Zero",160,"MOD3:Coil0160:Read"
160,"xx","CoilBlank0161","One","Zero",161,"MOD3:Coil0161:Read"
161,"xx","CoilBlank0162","One","Zero",162,"MOD3:Coil0162:Read"
162,"xx","CoilBlank0163","One","Zero",163,"MOD3:Coil0163:Read"
163,"xx","CoilBlank0164","One","Zero",164,"MOD3:Coil0164:Read"
164,"xx","CoilBlank0165","One","Zero",165,"MOD3:Coil0165:Read"
165,"xx","CoilBlank0166","One","Zero",166,"MOD3:Coil0166:Read"
166,"xx","CoilBlank0167","One","Zero",167,"MOD3:Coil0167:Read"
167,"xx","CoilBlank0168","One","Zero",168,"MOD3:Coil0168:Read"
168,"xx","CoilBlank0169","One","Zero",169,"MOD3:Coil0169:Read"
169,"xx","CoilBlank0170","One","Zero",170,"MOD3:Coil0170:Read"
170,"xx","CoilBlank0171","One","Zero",171,"MOD3:Coil0171:Read"
171,"xx","CoilBlank0172","One","Zero",172,"MOD3:Coil0172:Read"
172,"xx","CoilBlank0173","One","Zero",173,"MOD3:Coil0173:Read"
173,"xx","CoilBlank0174","One","Zero",174,"MOD3:Coil0174:Read"
174,"xx","CoilBlank0175","One","Zero",175,"MOD3:Coil0175:Read"
175,"xx","CoilBlank0176","One","Zero",176,"MOD3:Coil0176:Read"
176,"xx","CoilBlank0177","One","Zero",177,"MOD3:Coil0177:Read"
177,"xx","CoilBlank0178","One","Zero",178,"MOD3:Coil0178:Read"
178,"xx","CoilBlank0179","One","Zero",179,"MOD3:Coil0179:Read"
179,"xx","CoilBlank0180","One","Zero",180,"MOD3:Coil0180:Read"
180,"xx","CoilBlank0181","One","Zero",181,"MOD3:Coil0181:Read"
181,"xx","CoilBlank0182","One","Zero",182,"MOD3:Coil0182:Read"
182,"xx","CoilBlank0183","One","Zero",183,"MOD3:Coil0183:Read"
183,"xx","CoilBlank0184","One","Zero",184,"MOD3:Coil0184:Read"
184,"xx","CoilBlank0185","One","Zero",185,"MOD3:Coil0185:Read"
185,"xx","CoilBlank0186","One","Zero",186,"MOD3:Coil0186:Read"
186,"xx","CoilBlank0187","One","Zero",187,"MOD3:Coil0187:Read"
187,"xx","CoilBlank0188","One","Zero",188,"MOD3:Coil0188:Read"
188,"xx","CoilBlank0189","One","Zero",189,"MOD3:Coil0189:Read"
189,"xx","CoilBlank0190","One","Zero",190,"MOD3:Coil0190:Read"
190,"xx","CoilBlank0191","One","Zero",191,"MOD3:Coil0191:Read"
191,"xx","CoilBlank0192","One","Zero",192,"MOD3:Coil0192:Read"
192,"xx","CoilBlank0193","One","Zero",193,"MOD3:Coil0193:Read"
193,"xx","CoilBlank0194","One","Zero",194,"MOD3:Coil0194:Read"
194,"xx","CoilBlank0195","One","Zero",195,"MOD3:Coil0195:Read"
195,"xx","CoilBlank0196","One","Zero",196,"MOD3:Coil0196:Read"
196,"xx","CoilBlank0197","One","Zero",197,"MOD3:Coil0197:Read"
197,"xx","CoilBlank0198","One","Zero",198,"MOD3:Coil0198:Read"
198,"xx","CoilBlank0199","One","Zero",199,"MOD3:Coil0199:Read"
199,"xx","CoilBlank0200","One","Zero",200,"MOD3:Coil0200:Read"
200,"xx","CoilBlank0201","One","Zero",201,"MOD3:Coil0201:Read"
201,"xx","CoilBlank0202","One","Zero",202,"MOD3:Coil0202:Read"
202,"xx","CoilBlank0203","One","Zero",203,"MOD3:Coil0203:Read"
203,"xx","CoilBlank0204","One","Zero",204,"MOD3:Coil0204:Read"
204,"xx","CoilBlank0205","One","Zero",205,"MOD3:Coil0205:Read"
205,"xx","CoilBlank0206","One","Zero",206,"MOD3:Coil0206:Read"
206,"xx","CoilBlank0207","One","Zero",207,"MOD3:Coil0207:Read"
207,"xx","CoilBlank0208","One","Zero",208,"MOD3:Coil0208:Read"
208,"xx","CoilBlank0209","One","Zero",209,"MOD3:Coil0209:Read"
209,"xx","CoilBlank0210","One","Zero",210,"MOD3:Coil0210:Read"
210,"xx","CoilBlank0211","One","Zero",211,"MOD3:Coil0211:Read"
211,"xx","CoilBlank0212","One","Zero",212,"MOD3:Coil0212:Read"
212,"xx","CoilBlank0213","One","Zero",213,"MOD3:Coil0213:Read"
213,"xx","CoilBlank0214","One","Zero",214,"MOD3:Coil0214:Read"
214,"xx","CoilBlank0215","One","Zero",215,"MOD3:Coil0215:Read"
215,"xx","CoilBlank0216","One","Zero",216,"MOD3:Coil0216:Read"
216,"xx","CoilBlank0217","One","Zero",217,"MOD3:Coil0217:Read"
217,"xx","CoilBlank0218","One","Zero",218,"MOD3:Coil0218:Read"
218,"xx","CoilBlank0219","One","Zero",219,"MOD3:Coil0219:Read"
219,"xx","CoilBlank0220","One","Zero",220,"MOD3:Coil0220:Read"
220,"xx","CoilBlank0221","One","Zero",221,"MOD3:Coil0221:Read"
221,"xx","CoilBlank0222","One","Zero",222,"MOD3:Coil0222:Read"
222,"xx","CoilBlank0223","One","Zero",223,"MOD3:Coil0223:Read"
223,"xx","CoilBlank0224","One","Zero",224,"MOD3:Coil0224:Read"
224,"xx","CoilBlank0225","One","Zero",225,"MOD3:Coil0225:Read"
225,"xx","CoilBlank0226","One","Zero",226,"MOD3:Coil0226:Read"
226,"xx","CoilBlank0227","One","Zero",227,"MOD3:Coil0227:Read"
227,"xx","CoilBlank0228","One","Zero",228,"MOD3:Coil0228:Read"
228,"xx","CoilBlank0229","One","Zero",229,"MOD3:Coil0229:Read"
229,"xx","CoilBlank0230","One","Zero",230,"MOD3:Coil0230:Read"
230,"xx","CoilBlank0231","One","Zero",231,"MOD3:Coil0231:Read"
231,"xx","CoilBlank0232","One","Zero",232,"MOD3:Coil0232:Read"
232,"xx","CoilBlank0233","One","Zero",233,"MOD3:Coil0233:Read"
233,"xx","CoilBlank0234","One","Zero",234,"MOD3:Coil0234:Read"
234,"xx","CoilBlank0235","One","Zero",235,"MOD3:Coil0235:Read"
235,"xx","CoilBlank0236","One","Zero",236,"MOD3:Coil0236:Read"
236,"xx","CoilBlank0237","One","Zero",237,"MOD3:Coil0237:Read"
237,"xx","CoilBlank0238","One","Zero",238,"MOD3:Coil0238:Read"
238,"xx","CoilBlank0239","One","Zero",239,"MOD3:Coil0239:Read"
239,"xx","CoilBlank0240","One","Zero",240,"MOD3:Coil0240:Read"
240,"xx","CoilBlank0241","One","Zero",241,"MOD3:Coil0241:Read"
241,"xx","CoilBlank0242","One","Zero",242,"MOD3:Coil0242:Read"
242,"xx","CoilBlank0243","One","Zero",243,"MOD3:Coil0243:Read"
243,"xx","CoilBlank0244","One","Zero",244,"MOD3:Coil0244:Read"
244,"xx","CoilBlank0245","One","Zero",245,"MOD3:Coil0245:Read"
245,"xx","CoilBlank0246","One","Zero",246,"MOD3:Coil0246:Read"
246,"xx","CoilBlank0247","One","Zero",247,"MOD3:Coil0247:Read"
247,"xx","CoilBlank0248","One","Zero",248,"MOD3:Coil0248:Read"
248,"xx","CoilBlank0249","One","Zero",249,"MOD3:Coil0249:Read"
249,"xx","CoilBlank0250","One","Zero",250,"MOD3:Coil0250:Read"
250,"xx","CoilBlank0251","One","Zero",251,"MOD3:Coil0251:Read"
251,"xx","CoilBlank0252","One","Zero",252,"MOD3:Coil0252:Read"
252,"xx","CoilBlank0253","One","Zero",253,"MOD3:Coil0253:Read"
253,"xx","CoilBlank0254","One","Zero",254,"MOD3:Coil0254:Read"
254,"xx","CoilBlank0255","One","Zero",255,"MOD3:Coil0255:Read"
255,"xx","CoilBlank0256","One","Zero",256,"MOD3:Coil0256:Read"
256,"xx","CoilBlank0257","One","Zero",257,"MOD3:Coil0257:Read"
257,"xx","CoilBlank0258","One","Zero",258,"MOD3:Coil0258:Read"
258,"xx","CoilBlank0259","One","Zero",259,"MOD3:Coil0259:Read"
259,"xx","CoilBlank0260","One","Zero",260,"MOD3:Coil0260:Read"
260,"xx","CoilBlank0261","One","Zero",261,"MOD3:Coil0261:Read"
261,"xx","CoilBlank0262","One","Zero",262,"MOD3:Coil0262:Read"
262,"xx","CoilBlank0263","One","Zero",263,"MOD3:Coil0263:Read"
263,"xx","CoilBlank0264","One","Zero",264,"MOD3:Coil0264:Read"
264,"xx","CoilBlank0265","One","Zero",265,"MOD3:Coil0265:Read"
265,"xx","CoilBlank0266","One","Zero",266,"MOD3:Coil0266:Read"
266,"xx","CoilBlank0267","One","Zero",267,"MOD3:Coil0267:Read"
267,"xx","CoilBlank0268","One","Zero",268,"MOD3:Coil0268:Read"
268,"xx","CoilBlank0269","One","Zero",269,"MOD3:Coil0269:Read"
269,"xx","CoilBlank0270","One","Zero",270,"MOD3:Coil0270:Read"
270,"xx","CoilBlank0271","One","Zero",271,"MOD3:Coil0271:Read"
271,"xx","CoilBlank0272","One","Zero",272,"MOD3:Coil0272:Read"
272,"xx","CoilBlank0273","One","Zero",273,"MOD3:Coil0273:Read"
273,"xx","CoilBlank0274","One","Zero",274,"MOD3:Coil0274:Read"
274,"xx","CoilBlank0275","One","Zero",275,"MOD3:Coil0275:Read"
275,"xx","CoilBlank0276","One","Zero",276,"MOD3:Coil0276:Read"
276,"xx","CoilBlank0277","One","Zero",277,"MOD3:Coil0277:Read"
277,"xx","CoilBlank0278","One","Zero",278,"MOD3:Coil0278:Read"
278,"xx","CoilBlank0279","One","Zero",279,"MOD3:Coil0279:Read"
279,"xx","CoilBlank0280","One","Zero",280,"MOD3:Coil0280:Read"
280,"xx","CoilBlank0281","One","Zero",281,"MOD3:Coil0281:Read"
281,"xx","CoilBlank0282","One","Zero",282,"MOD3:Coil0282:Read"
282,"xx","CoilBlank0283","One","Zero",283,"MOD3:Coil0283:Read"
283,"xx","CoilBlank0284","One","Zero",284,"MOD3:Coil0284:Read"
284,"xx","CoilBlank0285","One","Zero",285,"MOD3:Coil0285:Read"
285,"xx","CoilBlank0286","One","Zero",286,"MOD3:Coil0286:Read"
286,"xx","CoilBlank0287","One","Zero",287,"MOD3:Coil0287:Read"
287,"xx","CoilBlank0288","One","Zero",288,"MOD3:Coil0288:Read"
288,"xx","CoilBlank0289","One","Zero",289,"MOD3:Coil0289:Read"
289,"xx","CoilBlank0290","One","Zero",290,"MOD3:Coil0290:Read"
290,"xx","CoilBlank0291","One","Zero",291,"MOD3:Coil0291:Read"
291,"xx","CoilBlank0292","One","Zero",292,"MOD3:Coil0292:Read"
292,"xx","CoilBlank0293","One","Zero",293,"MOD3:Coil0293:Read"
293,"xx","CoilBlank0294","One","Zero",294,"MOD3:Coil0294:Read"
294,"xx","CoilBlank0295","One","Zero",295,"MOD3:Coil0295:Read"
295,"xx","CoilBlank0296","One","Zero",296,"MOD3:Coil0296:Read"
296,"xx","CoilBlank0297","One","Zero",297,"MOD3:Coil0297:Read"
297,"xx","CoilBlank0298","One","Zero",298,"MOD3:Coil0298:Read"
298,"xx","CoilBlank0299","One","Zero",299,"MOD3:Coil0299:Read"
299,"xx","CoilBlank0300","One","Zero",300,"MOD3:Coil0300:Read"
300,"xx","CoilBlank0301","One","Zero",301,"MOD3:Coil0301:Read"
301,"xx","CoilBlank0302","One","Zero",302,"MOD3:Coil0302:Read"
302,"xx","CoilBlank0303","One","Zero",303,"MOD3:Coil0303:Read"
303,"xx","CoilBlank0304","One","Zero",304,"MOD3:Coil0304:Read"
304,"xx","CoilBlank0305","One","Zero",305,"MOD3:Coil0305:Read"
305,"xx","CoilBlank0306","One","Zero",306,"MOD3:Coil0306:Read"
306,"xx","CoilBlank0307","One","Zero",307,"MOD3:Coil0307:Read"
307,"xx","CoilBlank0308","One","Zero",308,"MOD3:Coil0308:Read"
308,"xx","CoilBlank0309","One","Zero",309,"MOD3:Coil0309:Read"
309,"xx","CoilBlank0310","One","Zero",310,"MOD3:Coil0310:Read"
310,"xx","CoilBlank0311","One","Zero",311,"MOD3:Coil0311:Read"
311,"xx","CoilBlank0312","One","Zero",312,"MOD3:Coil0312:Read"
312,"xx","CoilBlank0313","One","Zero",313,"MOD3:Coil0313:Read"
313,"xx","CoilBlank0314","One","Zero",314,"MOD3:Coil0314:Read"
314,"xx","CoilBlank0315","One","Zero",315,"MOD3:Coil0315:Read"
315,"xx","CoilBlank0316","One","Zero",316,"MOD3:Coil0316:Read"
316,"xx","CoilBlank0317","One","Zero",317,"MOD3:Coil0317:Read"
317,"xx","CoilBlank0318","One","Zero",318,"MOD3:Coil0318:Read"
318,"xx","CoilBlank0319","One","Zero",319,"MOD3:Coil0319:Read"
319,"xx","CoilBlank0320","One","Zero",320,"MOD3:Coil0320:Read"
320,"xx","CoilBlank0321","One","Zero",321,"MOD3:Coil0321:Read"
321,"xx","CoilBlank0322","One","Zero",322,"MOD3:Coil0322:Read"
322,"xx","CoilBlank0323","One","Zero",323,"MOD3:Coil0323:Read"
323,"xx","CoilBlank0324","One","Zero",324,"MOD3:Coil0324:Read"
324,"xx","CoilBlank0325","One","Zero",325,"MOD3:Coil0325:Read"
325,"xx","CoilBlank0326","One","Zero",326,"MOD3:Coil0326:Read"
326,"xx","CoilBlank0327","One","Zero",327,"MOD3:Coil0327:Read"
327,"xx","CoilBlank0328","One","Zero",328,"MOD3:Coil0328:Read"
328,"xx","CoilBlank0329","One","Zero",329,"MOD3:Coil0329:Read"
329,"xx","CoilBlank0330","One","Zero",330,"MOD3:Coil0330:Read"
330,"xx","CoilBlank0331","One","Zero",331,"MOD3:Coil0331:Read"
331,"xx","CoilBlank0332","One","Zero",332,"MOD3:Coil0332:Read"
332,"xx","CoilBlank0333","One","Zero",333,"MOD3:Coil0333:Read"
333,"xx","CoilBlank0334","One","Zero",334,"MOD3:Coil0334:Read"
334,"xx","CoilBlank0335","One","Zero",335,"MOD3:Coil0335:Read"
335,"xx","CoilBlank0336","One","Zero",336,"MOD3:Coil0336:Read"
336,"xx","CoilBlank0337","One","Zero",337,"MOD3:Coil0337:Read"
337,"xx","CoilBlank0338","One","Zero",338,"MOD3:Coil0338:Read"
338,"xx","CoilBlank0339","One","Zero",339,"MOD3:Coil0339:Read"
339,"xx","CoilBlank0340","One","Zero",340,"MOD3:Coil0340:Read"
340,"xx","CoilBlank0341","One","Zero",341,"MOD3:Coil0341:Read"
341,"xx","CoilBlank0342","One","Zero",342,"MOD3:Coil0342:Read"
342,"xx","CoilBlank0343","One","Zero",343,"MOD3:Coil0343:Read"
343,"xx","CoilBlank0344","One","Zero",344,"MOD3:Coil0344:Read"
344,"xx","CoilBlank0345","One","Zero",345,"MOD3:Coil0345:Read"
345,"xx","CoilBlank0346","One","Zero",346,"MOD3:Coil0346:Read"
346,"xx","CoilBlank0347","One","Zero",347,"MOD3:Coil0347:Read"
347,"xx","CoilBlank0348","One","Zero",348,"MOD3:Coil0348:Read"
348,"xx","CoilBlank0349","One","Zero",349,"MOD3:Coil0349:Read"
